,Room_Id,Room_uniqueId,ElementId,Element_uniqueId,Width,Height,Perpendicular_walls_id,Parallel_walls_id,Distance_to_parall,Nearest_walls_id,Angles_to_walls
61,177313,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4a1,145211,9ddc7feb-6f54-4b53-9ca4-7923d929ea52-0002373b,0.13849999999999996,3.8000000000015097,"[212675, None, None, 145263, 157644, None, 145174, 157642]","[None, 143858, 157640, None, None, 157643, None, None]","[None, 2.21, 4.33, None, None, 3.66, None, None]","[None, None, None, 145263, None, None, 145174, None]","[90, 0, 0, 90, 90, 0, 90, 90]"
62,177313,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4a1,157643,9e597f98-694d-4ada-b8ef-0e7459e0b930-000267cb,0.13849999999999996,3.799999999998432,"[212675, None, None, 145263, 157644, None, 145174, 157642]","[None, 143858, 157640, None, None, 145211, None, None]","[None, 4.33, 2.21, None, None, 3.66, None, None]","[None, None, None, None, 157644, None, None, 157642]","[90, 0, 0, 90, 90, 0, 90, 90]"
63,177313,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4a1,145174,9ddc7feb-6f54-4b53-9ca4-7923d929ea52-00023716,0.13849999999999996,3.8000000000015097,"[212675, 143858, 157640, None, None, 145211, 157643, None]","[None, None, None, 145263, 157644, None, None, 157642]","[None, None, None, 2.52, 4.5, None, None, 3.66]","[None, 143858, None, None, None, 145211, None, None]","[90, 90, 90, 0, 0, 90, 90, 0]"
64,177313,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4a1,157642,9e597f98-694d-4ada-b8ef-0e7459e0b930-000267ca,0.13849999999999996,3.799999999998432,"[212675, 143858, 157640, None, None, 145211, 157643, None]","[None, None, None, 145263, 157644, None, None, 145174]","[None, None, None, 4.5, 2.52, None, None, 3.66]","[None, None, 157640, None, None, None, 157643, None]","[90, 90, 90, 0, 0, 90, 90, 0]"
65,177314,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4a2,139857,6949fe39-3e9a-4d4d-b7fe-71339c615138-00022251,0.30300000000000005,11.399999999999942,"[212675, 144344, 182328]","[None, None, None]","[None, None, None]","[None, 144344, 182328]","[90, 90, 90]"
66,177314,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4a2,144344,9ddc7feb-6f54-4b53-9ca4-7923d929ea52-000233d8,0.2,11.399999999999942,"[212675, 139857, None]","[None, None, 182328]","[None, None, 2.64]","[None, 139857, None]","[90, 90, 0]"
67,177314,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4a2,182328,9e94f57c-3b96-47ee-8d6b-c46d9346a9cb-0002c838,0.30300000000000005,11.399999999999942,"[212675, 139857, None]","[None, None, 144344]","[None, None, 2.64]","[None, 139857, None]","[90, 90, 0]"
68,177315,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4a3,143858,9ddc7feb-6f54-4b53-9ca4-7923d929ea52-000231f2,0.13849999999999996,3.8000000000015097,"[212675, 182328, 144344]","[None, None, None]","[None, None, None]","[None, 182328, 144344]","[90, 90, 90]"
69,177315,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4a3,148960,9e597f98-694d-4ada-b8ef-0e7459e0b930-000245e0,0.024999999999999998,11.399999999999942,"[212675, 182328, 144344]","[None, None, None]","[None, None, None]","[None, 182328, 144344]","[90, 90, 90]"
70,177315,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4a3,182328,9e94f57c-3b96-47ee-8d6b-c46d9346a9cb-0002c838,0.30300000000000005,11.399999999999942,"[212675, 143858, 148960, None]","[None, None, None, 144344]","[None, None, None, 2.64]","[None, 143858, 148960, None]","[90, 90, 90, 0]"
71,177315,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4a3,144344,9ddc7feb-6f54-4b53-9ca4-7923d929ea52-000233d8,0.2,11.399999999999942,"[212675, 143858, 148960, None]","[None, None, None, 182328]","[None, None, None, 2.64]","[None, 143858, 148960, None]","[90, 90, 90, 0]"
72,177316,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4a4,144837,9ddc7feb-6f54-4b53-9ca4-7923d929ea52-000235c5,0.30300000000000005,3.8000000000015097,"[212675, 148769, None, 149505]","[None, None, 149189, None]","[None, None, 3.52, None]","[None, 148769, None, 149505]","[90, 90, 0, 90]"
73,177316,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4a4,148769,9e597f98-694d-4ada-b8ef-0e7459e0b930-00024521,0.30300000000000005,11.399999999999942,"[212675, 144837, 149189, None]","[None, None, None, 149505]","[None, None, None, 2.53]","[None, 144837, 149189, None]","[90, 90, 90, 0]"
74,177316,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4a4,149189,9e597f98-694d-4ada-b8ef-0e7459e0b930-000246c5,0.13849999999999996,3.8000000000015097,"[212675, None, 148769, 149505]","[None, 144837, None, None]","[None, 3.52, None, None]","[None, None, 148769, 149505]","[90, 0, 90, 90]"
75,177316,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4a4,149505,9e597f98-694d-4ada-b8ef-0e7459e0b930-00024801,0.13849999999999996,3.8000000000015097,"[212675, 144837, None, 149189]","[None, None, 148769, None]","[None, None, 2.53, None]","[None, 144837, None, 149189]","[90, 90, 0, 90]"
76,177317,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4a5,144837,9ddc7feb-6f54-4b53-9ca4-7923d929ea52-000235c5,0.30300000000000005,3.8000000000015097,"[212675, 149505, None, None, 149551, None, 187479, 162381]","[None, None, 149189, 159176, None, 149589, None, None]","[None, None, 3.52, 5.11, None, 1.52, None, None]","[None, 149505, None, None, 149551, None, 187479, None]","[90, 90, 0, 0, 90, 0, 90, 90]"
77,177317,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4a5,149505,9e597f98-694d-4ada-b8ef-0e7459e0b930-00024801,0.13849999999999996,3.8000000000015097,"[212675, 144837, 149189, 159176, None, 149589, None, None]","[None, None, None, None, 149551, None, 187479, 162381]","[None, None, None, None, 4.56, None, 5.44, 6.61]","[None, 144837, 149189, None, None, 149589, None, None]","[90, 90, 90, 90, 0, 90, 0, 0]"
78,177317,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4a5,149189,9e597f98-694d-4ada-b8ef-0e7459e0b930-000246c5,0.13849999999999996,3.8000000000015097,"[212675, None, 149505, None, 149551, None, 187479, 162381]","[None, 144837, None, 159176, None, 149589, None, None]","[None, 3.52, None, 3.66, None, 1.86, None, None]","[None, None, 149505, None, 149551, None, 187479, None]","[90, 0, 90, 0, 90, 0, 90, 90]"
79,177317,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4a5,159176,9e597f98-694d-4ada-b8ef-0e7459e0b930-00026dc8,0.13849999999999996,3.799999999998432,"[212675, None, 149505, None, 149551, None, 187479, 162381]","[None, 144837, None, 149189, None, 149589, None, None]","[None, 5.11, None, 3.66, None, 4.16, None, None]","[None, None, None, None, None, None, None, 162381]","[90, 0, 90, 0, 90, 0, 90, 90]"
80,177317,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4a5,149551,9e597f98-694d-4ada-b8ef-0e7459e0b930-0002482f,0.13849999999999996,3.8000000000015097,"[212675, 144837, None, 149189, 159176, 149589, None, None]","[None, None, 149505, None, None, None, 187479, 162381]","[None, None, 4.56, None, None, None, 0.74, 3.76]","[None, 144837, None, 149189, None, 149589, None, None]","[90, 90, 0, 90, 90, 90, 0, 0]"
81,177317,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4a5,149589,9e597f98-694d-4ada-b8ef-0e7459e0b930-00024855,0.13849999999999996,3.8000000000015097,"[212675, None, 149505, None, None, 149551, 187479, 162381]","[None, 144837, None, 149189, 159176, None, None, None]","[None, 1.52, None, 1.86, 4.16, None, None, None]","[None, None, 149505, None, None, 149551, 187479, None]","[90, 0, 90, 0, 0, 90, 90, 90]"
82,177317,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4a5,187479,5bbf8047-337a-468f-98e7-d037aa536b9a-0002dc57,0.13849999999999996,3.8000000000015097,"[212675, 144837, None, 149189, 159176, None, 149589, None]","[None, None, 149505, None, None, 149551, None, 162381]","[None, None, 5.44, None, None, 0.74, None, 3.66]","[None, 144837, None, 149189, None, None, 149589, None]","[90, 90, 0, 90, 90, 0, 90, 0]"
83,177317,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4a5,162381,9e597f98-694d-4ada-b8ef-0e7459e0b930-00027a4d,0.13849999999999996,3.799999999998432,"[212675, 144837, None, 149189, 159176, None, 149589, None]","[None, None, 149505, None, None, 149551, None, 187479]","[None, None, 6.61, None, None, 3.76, None, 3.66]","[None, None, None, None, 159176, None, None, None]","[90, 90, 0, 90, 90, 0, 90, 0]"
84,177318,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4a6,149189,9e597f98-694d-4ada-b8ef-0e7459e0b930-000246c5,0.13849999999999996,3.8000000000015097,"[212675, None, None, 150342, 162381]","[None, 159176, 149293, None, None]","[None, 3.66, 5.93, None, None]","[None, None, None, 150342, None]","[90, 0, 0, 90, 90]"
85,177318,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4a6,159176,9e597f98-694d-4ada-b8ef-0e7459e0b930-00026dc8,0.13849999999999996,3.799999999998432,"[212675, None, None, 150342, 162381]","[None, 149189, 149293, None, None]","[None, 3.66, 7.02, None, None]","[None, None, None, None, 162381]","[90, 0, 0, 90, 90]"
86,177318,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4a6,149293,9e597f98-694d-4ada-b8ef-0e7459e0b930-0002472d,0.13849999999999996,3.8000000000015097,"[212675, None, None, 150342, 162381]","[None, 149189, 159176, None, None]","[None, 5.93, 7.02, None, None]","[None, None, None, 150342, None]","[90, 0, 0, 90, 90]"
87,177318,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4a6,150342,9e597f98-694d-4ada-b8ef-0e7459e0b930-00024b46,0.13849999999999996,3.8000000000015097,"[212675, 149189, 159176, 149293, None]","[None, None, None, None, 162381]","[None, None, None, None, 3.66]","[None, 149189, None, 149293, None]","[90, 90, 90, 90, 0]"
88,177318,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4a6,162381,9e597f98-694d-4ada-b8ef-0e7459e0b930-00027a4d,0.13849999999999996,3.799999999998432,"[212675, 149189, 159176, 149293, None]","[None, None, None, None, 150342]","[None, None, None, None, 3.66]","[None, None, 159176, None, None]","[90, 90, 90, 90, 0]"
89,177319,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4a7,155851,9e597f98-694d-4ada-b8ef-0e7459e0b930-000260cb,0.22499999999999998,11.399999999999942,"[212675, None]","[None, 155993]","[None, 5.77]","[None, None]","[90, 0]"
90,177319,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4a7,155993,9e597f98-694d-4ada-b8ef-0e7459e0b930-00026159,0.22499999999999998,11.399999999999942,"[212675, None]","[None, 155851]","[None, 5.77]","[None, None]","[90, 0]"
91,177320,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4a8,149293,9e597f98-694d-4ada-b8ef-0e7459e0b930-0002472d,0.13849999999999996,3.8000000000015097,"[212675, None, 150342, 162381]","[None, 149395, None, None]","[None, 3.86, None, None]","[None, None, 150342, None]","[90, 0, 90, 90]"
92,177320,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4a8,149395,9e597f98-694d-4ada-b8ef-0e7459e0b930-00024793,0.13849999999999996,3.8000000000015097,"[212675, None, 150342, 162381]","[None, 149293, None, None]","[None, 3.86, None, None]","[None, None, 150342, None]","[90, 0, 90, 90]"
93,177320,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4a8,150342,9e597f98-694d-4ada-b8ef-0e7459e0b930-00024b46,0.13849999999999996,3.8000000000015097,"[212675, 149293, 149395, None]","[None, None, None, 162381]","[None, None, None, 3.66]","[None, 149293, 149395, None]","[90, 90, 90, 0]"
94,177320,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4a8,162381,9e597f98-694d-4ada-b8ef-0e7459e0b930-00027a4d,0.13849999999999996,3.799999999998432,"[212675, 149293, 149395, None]","[None, None, None, 150342]","[None, None, None, 3.66]","[None, None, None, None]","[90, 90, 90, 0]"
95,177321,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4a9,149395,9e597f98-694d-4ada-b8ef-0e7459e0b930-00024793,0.13849999999999996,3.8000000000015097,"[212675, 150861, 150342, 162381]","[None, None, None, None]","[None, None, None, None]","[None, 150861, 150342, None]","[90, 90, 90, 90]"
96,177321,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4a9,150861,9e597f98-694d-4ada-b8ef-0e7459e0b930-00024d4d,0.2,11.399999999999942,"[212675, 149395, None, None]","[None, None, 150342, 162381]","[None, None, -0.14, 3.63]","[None, 149395, None, None]","[90, 90, 0, 0]"
97,177321,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4a9,150342,9e597f98-694d-4ada-b8ef-0e7459e0b930-00024b46,0.13849999999999996,3.8000000000015097,"[212675, 149395, None, None]","[None, None, 150861, 162381]","[None, None, -0.14, 3.66]","[None, 149395, None, None]","[90, 90, 0, 0]"
98,177321,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4a9,162381,9e597f98-694d-4ada-b8ef-0e7459e0b930-00027a4d,0.13849999999999996,3.799999999998432,"[212675, 149395, None, None]","[None, None, 150861, 150342]","[None, None, 3.63, 3.66]","[None, None, None, None]","[90, 90, 0, 0]"
99,177322,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4aa,150861,9e597f98-694d-4ada-b8ef-0e7459e0b930-00024d4d,0.2,11.399999999999942,"[212675, 150980, None]","[None, None, 151331]","[None, None, 2.64]","[None, 150980, None]","[90, 90, 0]"
100,177322,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4aa,150980,9e597f98-694d-4ada-b8ef-0e7459e0b930-00024dc4,0.30300000000000005,11.399999999999942,"[212675, 150861, 151331]","[None, None, None]","[None, None, None]","[None, 150861, 151331]","[90, 90, 90]"
101,177322,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4aa,151331,9e597f98-694d-4ada-b8ef-0e7459e0b930-00024f23,0.2,11.399999999999942,"[212675, None, 150980]","[None, 150861, None]","[None, 2.64, None]","[None, None, 150980]","[90, 0, 90]"
102,177324,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4ac,144051,9ddc7feb-6f54-4b53-9ca4-7923d929ea52-000232b3,0.13849999999999996,3.8000000000015097,"[212675, None, 152037, 157692, None, None, 152111, 157693]","[None, 157641, None, None, 152347, 157695, None, None]","[None, 3.66, None, None, 2.18, 4.31, None, None]","[None, None, 152037, None, None, None, 152111, None]","[90, 0, 90, 90, 0, 0, 90, 90]"
103,177324,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4ac,157641,9e597f98-694d-4ada-b8ef-0e7459e0b930-000267c9,0.13849999999999996,3.799999999998432,"[212675, None, 152037, 157692, None, None, 152111, 157693]","[None, 144051, None, None, 152347, 157695, None, None]","[None, 3.66, None, None, 4.31, 2.18, None, None]","[None, None, None, 157692, None, None, None, 157693]","[90, 0, 90, 90, 0, 0, 90, 90]"
104,177324,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4ac,152037,9e597f98-694d-4ada-b8ef-0e7459e0b930-000251e5,0.13849999999999996,3.8000000000015097,"[212675, 144051, 157641, None, 152347, 157695, None, None]","[None, None, None, 157692, None, None, 152111, 157693]","[None, None, None, 3.66, None, None, 3.25, 4.95]","[None, 144051, None, None, 152347, None, None, None]","[90, 90, 90, 0, 90, 90, 0, 0]"
105,177324,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4ac,157692,9e597f98-694d-4ada-b8ef-0e7459e0b930-000267fc,0.13849999999999996,3.799999999998432,"[212675, 144051, 157641, None, 152347, 157695, None, None]","[None, None, None, 152037, None, None, 152111, 157693]","[None, None, None, 3.66, None, None, 4.95, 3.25]","[None, None, 157641, None, None, 157695, None, None]","[90, 90, 90, 0, 90, 90, 0, 0]"
106,177324,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4ac,152347,9e597f98-694d-4ada-b8ef-0e7459e0b930-0002531b,0.13849999999999996,3.8000000000015097,"[212675, None, None, 152037, 157692, None, 152111, 157693]","[None, 144051, 157641, None, None, 157695, None, None]","[None, 2.18, 4.31, None, None, 3.66, None, None]","[None, None, None, 152037, None, None, 152111, None]","[90, 0, 0, 90, 90, 0, 90, 90]"
107,177324,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4ac,157695,9e597f98-694d-4ada-b8ef-0e7459e0b930-000267ff,0.13849999999999996,3.799999999998432,"[212675, None, None, 152037, 157692, None, 152111, 157693]","[None, 144051, 157641, None, None, 152347, None, None]","[None, 4.31, 2.18, None, None, 3.66, None, None]","[None, None, None, None, 157692, None, None, 157693]","[90, 0, 0, 90, 90, 0, 90, 90]"
108,177324,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4ac,152111,9e597f98-694d-4ada-b8ef-0e7459e0b930-0002522f,0.13849999999999996,3.8000000000015097,"[212675, 144051, 157641, None, None, 152347, 157695, None]","[None, None, None, 152037, 157692, None, None, 157693]","[None, None, None, 3.25, 4.95, None, None, 3.66]","[None, 144051, None, None, None, 152347, None, None]","[90, 90, 90, 0, 0, 90, 90, 0]"
109,177324,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4ac,157693,9e597f98-694d-4ada-b8ef-0e7459e0b930-000267fd,0.13849999999999996,3.799999999998432,"[212675, 144051, 157641, None, None, 152347, 157695, None]","[None, None, None, 152037, 157692, None, None, 152111]","[None, None, None, 4.95, 3.25, None, None, 3.66]","[None, None, 157641, None, None, None, 157695, None]","[90, 90, 90, 0, 0, 90, 90, 0]"
110,177325,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4ad,144051,9ddc7feb-6f54-4b53-9ca4-7923d929ea52-000232b3,0.13849999999999996,3.8000000000015097,"[212675, None, 151331, None, 152111, 157693, None, None, 152037, 157692]","[None, 157641, None, 150980, None, None, 152347, 157695, None, None]","[None, 3.66, None, 8.11, None, None, 2.18, 4.31, None, None]","[None, None, 151331, None, 152111, None, None, None, 152037, None]","[90, 0, 90, 0, 90, 90, 0, 0, 90, 90]"
111,177325,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4ad,157641,9e597f98-694d-4ada-b8ef-0e7459e0b930-000267c9,0.13849999999999996,3.799999999998432,"[212675, None, 151331, None, 152111, 157693, None, None, 152037, 157692]","[None, 144051, None, 150980, None, None, 152347, 157695, None, None]","[None, 3.66, None, 8.94, None, None, 4.31, 2.18, None, None]","[None, None, None, None, None, 157693, None, None, None, 157692]","[90, 0, 90, 0, 90, 90, 0, 0, 90, 90]"
112,177325,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4ad,151331,9e597f98-694d-4ada-b8ef-0e7459e0b930-00024f23,0.2,11.399999999999942,"[212675, 144051, 157641, 150980, None, None, 152347, 157695, None, None]","[None, None, None, None, 152111, 157693, None, None, 152037, 157692]","[None, None, None, None, 5.72, 6.84, None, None, 2.33, 4.38]","[None, 144051, None, 150980, None, None, 152347, None, None, None]","[90, 90, 90, 90, 0, 0, 90, 90, 0, 0]"
113,177325,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4ad,150980,9e597f98-694d-4ada-b8ef-0e7459e0b930-00024dc4,0.30300000000000005,11.399999999999942,"[212675, None, None, 151331, 152111, 157693, None, None, 152037, 157692]","[None, 144051, 157641, None, None, None, 152347, 157695, None, None]","[None, 8.11, 8.94, None, None, None, 5.8, 6.9, None, None]","[None, None, None, 151331, 152111, None, None, None, 152037, None]","[90, 0, 0, 90, 90, 90, 0, 0, 90, 90]"
114,177325,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4ad,152111,9e597f98-694d-4ada-b8ef-0e7459e0b930-0002522f,0.13849999999999996,3.8000000000015097,"[212675, 144051, 157641, None, 150980, None, 152347, 157695, None, None]","[None, None, None, 151331, None, 157693, None, None, 152037, 157692]","[None, None, None, 5.72, None, 3.66, None, None, 3.25, 4.95]","[None, 144051, None, None, 150980, None, 152347, None, None, None]","[90, 90, 90, 0, 90, 0, 90, 90, 0, 0]"
115,177325,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4ad,157693,9e597f98-694d-4ada-b8ef-0e7459e0b930-000267fd,0.13849999999999996,3.799999999998432,"[212675, 144051, 157641, None, 150980, None, 152347, 157695, None, None]","[None, None, None, 151331, None, 152111, None, None, 152037, 157692]","[None, None, None, 6.84, None, 3.66, None, None, 4.95, 3.25]","[None, None, 157641, None, None, None, None, 157695, None, None]","[90, 90, 90, 0, 90, 0, 90, 90, 0, 0]"
116,177325,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4ad,152347,9e597f98-694d-4ada-b8ef-0e7459e0b930-0002531b,0.13849999999999996,3.8000000000015097,"[212675, None, None, 151331, None, 152111, 157693, None, 152037, 157692]","[None, 144051, 157641, None, 150980, None, None, 157695, None, None]","[None, 2.18, 4.31, None, 5.8, None, None, 3.66, None, None]","[None, None, None, 151331, None, 152111, None, None, 152037, None]","[90, 0, 0, 90, 0, 90, 90, 0, 90, 90]"
117,177325,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4ad,157695,9e597f98-694d-4ada-b8ef-0e7459e0b930-000267ff,0.13849999999999996,3.799999999998432,"[212675, None, None, 151331, None, 152111, 157693, None, 152037, 157692]","[None, 144051, 157641, None, 150980, None, None, 152347, None, None]","[None, 4.31, 2.18, None, 6.9, None, None, 3.66, None, None]","[None, None, None, None, None, None, 157693, None, None, 157692]","[90, 0, 0, 90, 0, 90, 90, 0, 90, 90]"
118,177325,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4ad,152037,9e597f98-694d-4ada-b8ef-0e7459e0b930-000251e5,0.13849999999999996,3.8000000000015097,"[212675, 144051, 157641, None, 150980, None, None, 152347, 157695, None]","[None, None, None, 151331, None, 152111, 157693, None, None, 157692]","[None, None, None, 2.33, None, 3.25, 4.95, None, None, 3.66]","[None, 144051, None, None, 150980, None, None, 152347, None, None]","[90, 90, 90, 0, 90, 0, 0, 90, 90, 0]"
119,177325,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4ad,157692,9e597f98-694d-4ada-b8ef-0e7459e0b930-000267fc,0.13849999999999996,3.799999999998432,"[212675, 144051, 157641, None, 150980, None, None, 152347, 157695, None]","[None, None, None, 151331, None, 152111, 157693, None, None, 152037]","[None, None, None, 4.38, None, 4.95, 3.25, None, None, 3.66]","[None, None, 157641, None, None, None, None, None, 157695, None]","[90, 90, 90, 0, 90, 0, 0, 90, 90, 0]"
120,177326,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4ae,150980,9e597f98-694d-4ada-b8ef-0e7459e0b930-00024dc4,0.30300000000000005,11.399999999999942,"[212675, 153162, 157703, None, None, 152111, 157693]","[None, None, None, 152347, 157695, None, None]","[None, None, None, 5.8, 6.9, None, None]","[None, 153162, None, None, None, 152111, None]","[90, 90, 90, 0, 0, 90, 90]"
121,177326,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4ae,153162,9e597f98-694d-4ada-b8ef-0e7459e0b930-0002564a,0.13849999999999996,3.8000000000015097,"[212675, 150980, None, 152347, 157695, None, None]","[None, None, 157703, None, None, 152111, 157693]","[None, None, 3.66, None, None, 2.36, 4.41]","[None, 150980, None, 152347, None, None, None]","[90, 90, 0, 90, 90, 0, 0]"
122,177326,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4ae,157703,9e597f98-694d-4ada-b8ef-0e7459e0b930-00026807,0.13849999999999996,3.799999999998432,"[212675, 150980, None, 152347, 157695, None, None]","[None, None, 153162, None, None, 152111, 157693]","[None, None, 3.66, None, None, 4.41, 2.36]","[None, None, None, None, 157695, None, None]","[90, 90, 0, 90, 90, 0, 0]"
123,177326,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4ae,152347,9e597f98-694d-4ada-b8ef-0e7459e0b930-0002531b,0.13849999999999996,3.8000000000015097,"[212675, None, 153162, 157703, None, 152111, 157693]","[None, 150980, None, None, 157695, None, None]","[None, 5.8, None, None, 3.66, None, None]","[None, None, 153162, None, None, 152111, None]","[90, 0, 90, 90, 0, 90, 90]"
124,177326,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4ae,157695,9e597f98-694d-4ada-b8ef-0e7459e0b930-000267ff,0.13849999999999996,3.799999999998432,"[212675, None, 153162, 157703, None, 152111, 157693]","[None, 150980, None, None, 152347, None, None]","[None, 6.9, None, None, 3.66, None, None]","[None, None, None, 157703, None, None, 157693]","[90, 0, 90, 90, 0, 90, 90]"
125,177326,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4ae,152111,9e597f98-694d-4ada-b8ef-0e7459e0b930-0002522f,0.13849999999999996,3.8000000000015097,"[212675, 150980, None, None, 152347, 157695, None]","[None, None, 153162, 157703, None, None, 157693]","[None, None, 2.36, 4.41, None, None, 3.66]","[None, 150980, None, None, 152347, None, None]","[90, 90, 0, 0, 90, 90, 0]"
126,177326,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4ae,157693,9e597f98-694d-4ada-b8ef-0e7459e0b930-000267fd,0.13849999999999996,3.799999999998432,"[212675, 150980, None, None, 152347, 157695, None]","[None, None, 153162, 157703, None, None, 152111]","[None, None, 4.41, 2.36, None, None, 3.66]","[None, None, None, None, None, 157695, None]","[90, 90, 0, 0, 90, 90, 0]"
127,177328,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4b0,150980,9e597f98-694d-4ada-b8ef-0e7459e0b930-00024dc4,0.30300000000000005,11.399999999999942,"[212675, 152271, 157694, None, None, 153242, 157704]","[None, None, None, 152347, 157695, None, None]","[None, None, None, 5.8, 6.9, None, None]","[None, 152271, None, None, None, 153242, None]","[90, 90, 90, 0, 0, 90, 90]"
128,177328,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4b0,152271,9e597f98-694d-4ada-b8ef-0e7459e0b930-000252cf,0.13849999999999996,3.8000000000015097,"[212675, 150980, None, 152347, 157695, None, None]","[None, None, 157694, None, None, 153242, 157704]","[None, None, 3.66, None, None, 2.26, 4.36]","[None, 150980, None, 152347, None, None, None]","[90, 90, 0, 90, 90, 0, 0]"
129,177328,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4b0,157694,9e597f98-694d-4ada-b8ef-0e7459e0b930-000267fe,0.13849999999999996,3.799999999998432,"[212675, 150980, None, 152347, 157695, None, None]","[None, None, 152271, None, None, 153242, 157704]","[None, None, 3.66, None, None, 4.36, 2.26]","[None, None, None, None, 157695, None, None]","[90, 90, 0, 90, 90, 0, 0]"
130,177328,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4b0,152347,9e597f98-694d-4ada-b8ef-0e7459e0b930-0002531b,0.13849999999999996,3.8000000000015097,"[212675, None, 152271, 157694, None, 153242, 157704]","[None, 150980, None, None, 157695, None, None]","[None, 5.8, None, None, 3.66, None, None]","[None, None, 152271, None, None, 153242, None]","[90, 0, 90, 90, 0, 90, 90]"
131,177328,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4b0,157695,9e597f98-694d-4ada-b8ef-0e7459e0b930-000267ff,0.13849999999999996,3.799999999998432,"[212675, None, 152271, 157694, None, 153242, 157704]","[None, 150980, None, None, 152347, None, None]","[None, 6.9, None, None, 3.66, None, None]","[None, None, None, 157694, None, None, 157704]","[90, 0, 90, 90, 0, 90, 90]"
